molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL4169889,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccc(F)cc3F)cc2)n1,500.0,active
CHEMBL4174374,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccccc3F)cc2)n1,16.77,active
CHEMBL4166465,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3cccc(F)c3)cc2)n1,37.24,active
CHEMBL4170942,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3c(C)cccc3C)cc2)n1,134.67,active
CHEMBL4164800,O=C(Nc1ccc(-c2ccc3c(=O)nc[nH]c3c2)cc1)C1(C(=O)Nc2cccc(F)c2)CCC1,42.15,active
CHEMBL4167570,C#Cc1cccc(NC(=O)C2(C(=O)Nc3ccc(-c4ccc5c(=O)nc[nH]c5c4)cc3)CCC2)c1,22.15,active
CHEMBL4159645,O=C(Nc1ccc(-c2ccc3c(=O)nc[nH]c3c2)cc1)C1(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)CCC1,88.64,active
CHEMBL4164127,O=C(Nc1ccc(-c2ccc3c(=O)nc[nH]c3c2)cc1)C1(C(=O)Nc2cccc(C(F)(F)F)c2)CCC1,73.59,active
CHEMBL4174775,O=C(Nc1ccc(-c2ccc3c(=O)nc[nH]c3c2)cc1)C1(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC1,133.47,active
CHEMBL4161287,Cc1ccc(NC(=O)C2(C(=O)Nc3ccc(-c4ccc5c(=O)nc[nH]c5c4)cc3)CCC2)cc1Cl,115.15,active
CHEMBL4169220,Cc1cc(Br)ccc1NC(=O)C1(C(=O)Nc2ccc(-c3ccc4c(=O)nc[nH]c4c3)cc2)CCC1,64.33,active
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,7.85,active
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,50.9,active
CHEMBL4245507,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,1000.0,active
CHEMBL4281823,CCn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(OC(F)(F)F)c2)c2c(N)ncnc21,75.0,active
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,65.5,active
CHEMBL3545365,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,8.0,inactive
CHEMBL4452256,COc1ccc(-c2ccc(Cn3cc(-c4cccc(Cl)c4)nn3)cc2)cn1,0.36,inactive
,,,active
CHEMBL4470400,COc1ccc(-c2ccc(Cn3cc(-c4ccccc4)nn3)cc2)cn1,1000.0,inactive
CHEMBL4449700,COc1ccc(-c2ccc(Cn3cc(-c4ccc(C)cc4)nn3)cc2)cn1,0.26,active
CHEMBL4556899,COc1ccc(-c2ccc(Cn3cc(-c4cccc(C)c4)nn3)cc2)cn1,1000.0,active
CHEMBL4528844,COc1ccc(-c2ccc(Cn3cc(-c4ccc(C(F)(F)F)cc4)nn3)cc2)cn1,0.3,inactive
CHEMBL4441465,COc1ccc(-c2ccc(Cn3cc(-c4cccc(N)c4)nn3)cc2)cn1,0.73,active
CHEMBL4447552,Clc1cccc(-c2cn(Cc3ccc(-c4cccnc4)cc3)nn2)c1,0.28,
CHEMBL4454065,Fc1ccccc1-c1cn(Cc2ccc(-c3cccnc3)cc2)nn1,61.26,
CHEMBL4556134,c1ccc(-c2cn(Cc3ccc(-c4cccnc4)cc3)nn2)cc1,24.19,
CHEMBL4519953,Cc1ccc(-c2cn(Cc3ccc(-c4cccnc4)cc3)nn2)cc1,1000.0,
CHEMBL4570075,Cc1cccc(-c2cn(Cc3ccc(-c4cccnc4)cc3)nn2)c1,0.45,
CHEMBL4449321,FC(F)(F)c1ccc(-c2cn(Cc3ccc(-c4cccnc4)cc3)nn2)cc1,1000.0,
CHEMBL4456856,Nc1cccc(-c2cn(Cc3ccc(-c4cccnc4)cc3)nn2)c1,265.72,
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0.39,
CHEMBL4475216,COC[C@@H](C)Nc1cc(NC(=O)N2CCCc3cc(CN4CCCCOC4=O)c(C=O)nc32)ncc1C#N,10000.0,
CHEMBL4483816,Cc1cccc(Cn2nc(C)c3c(NC(=O)c4csc5c(N)ncnc45)cccc32)n1,208.0,
CHEMBL4584949,Cn1cc(-c2ccc(F)cc2)c(=O)c2c(Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)nccc21,26.3,
CHEMBL4438748,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,10000.0,
CHEMBL4573547,CCOC(=O)c1ccc(Nc2ccnc(SCC(=O)c3ccc(C#N)cc3)n2)cc1,1390.0,
CHEMBL4449189,O=C(CSc1nccc(Nc2ccc(N3CCOCC3)cc2)n1)c1ccc(F)cc1,480.0,
CHEMBL1946170,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,1.5,
CHEMBL4459732,Fc1ccccc1-c1cn(Cc2ccc(-c3cncnc3)cc2)nn1,5.45,
CHEMBL4456738,c1ccc(-c2cn(Cc3ccc(-c4cncnc4)cc3)nn2)cc1,51.86,
CHEMBL4452405,Cc1ccc(-c2cn(Cc3ccc(-c4cncnc4)cc3)nn2)cc1,25.74,
CHEMBL4553163,Cc1cccc(-c2cn(Cc3ccc(-c4cncnc4)cc3)nn2)c1,13.71,
CHEMBL4449073,FC(F)(F)c1ccc(-c2cn(Cc3ccc(-c4cncnc4)cc3)nn2)cc1,1000.0,
CHEMBL4448354,Nc1cccc(-c2cn(Cc3ccc(-c4cncnc4)cc3)nn2)c1,210.0,
CHEMBL4447942,O=C(Nc1cccc(-c2cn(Cc3ccc(-c4cncnc4)cc3)nn2)c1)C1CC1,1000.0,
CHEMBL4437530,Fc1ccccc1-c1cn(Cc2ccc(-c3cn[nH]c3)cc2)nn1,5.46,
CHEMBL4472113,Cc1cccc(-c2cn(Cc3ccc(-c4cn[nH]c4)cc3)nn2)c1,46.39,
CHEMBL4575350,FC(F)(F)c1ccc(-c2cn(Cc3ccc(-c4cn[nH]c4)cc3)nn2)cc1,1000.0,
CHEMBL4470139,Nc1cccc(-c2cn(Cc3ccc(-c4cn[nH]c4)cc3)nn2)c1,1000.0,
CHEMBL4469077,Cn1cc(-c2ccc(Cn3cc(-c4ccccc4F)nn3)cc2)cn1,2.69,
CHEMBL4453627,Cn1cc(-c2ccc(Cn3cc(-c4ccccc4)nn3)cc2)cn1,1000.0,
CHEMBL4543212,Cc1ccc(-c2cn(Cc3ccc(-c4cnn(C)c4)cc3)nn2)cc1,77.42,
CHEMBL4436670,Cc1cccc(-c2cn(Cc3ccc(-c4cnn(C)c4)cc3)nn2)c1,51.44,
CHEMBL4525897,Cn1cc(-c2ccc(Cn3cc(-c4ccc(C(F)(F)F)cc4)nn3)cc2)cn1,9.11,
CHEMBL4476000,Cn1cc(-c2ccc(Cn3cc(-c4cccc(C(F)(F)F)c4)nn3)cc2)cn1,1.79,
CHEMBL4516255,Cn1cc(-c2ccc(Cn3cc(-c4cccc(N)c4)nn3)cc2)cn1,1000.0,
CHEMBL4539395,Cn1cc(-c2ccc(Cn3cc(-c4cccc(NC(=O)C5CC5)c4)nn3)cc2)cn1,0.82,
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0.39,
CHEMBL4474690,COc1cc(C2CN(C(=O)c3cc(COC[C@@H](O)CO)ccn3)C2)ccc1OCc1ccc(C2CC2)cc1,1000.0,
CHEMBL4569508,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,4700.0,
CHEMBL4550702,Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1,4700.0,
CHEMBL4568087,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,660.0,
CHEMBL4552628,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,100000.0,
CHEMBL3907057,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)cc(S(F)(F)(F)(F)F)c1,0.45,
CHEMBL3907057,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)cc(S(F)(F)(F)(F)F)c1,0.7,
CHEMBL4526351,Cc1cc(NC(=O)c2cccc(S(F)(F)(F)(F)F)c2)cc(-n2ccn3nc(-c4cccnc4)cc23)c1,1100.0,
CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,1000.0,
